listing_id,name,zipcode,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,reviews_per_month,availability_365
19848579,Charming Condo Steps From Bay and Ocean Beaches,92109,32.78318,-117.25099,Entire home/apt,150.0,2.0,88.0,2019-08-11,1.0,,
20537716,"Mission Beach House - 1 BD, 1BA, 2 living rooms",92109,32.78238,-117.25259,Entire home/apt,150.0,2.0,7.0,2017-09-10,1.0,,
20676538,Excellent Mission Valley Apartment,92108,32.78635,-117.10956,Entire home/apt,150.0,2.0,9.0,2019-03-23,1.0,,
21392934,Ocean Beach Cottage,92107,32.7522,-117.25112,Entire home/apt,150.0,2.0,106.0,2019-07-30,1.0,,
24206323,Family Friendly 1br House. 2 Blocks to Windansea!,92037,32.83203,-117.27414,Entire home/apt,150.0,2.0,54.0,2019-08-09,1.0,,
24398836,Amazing Downtown SD Apartment!,92101,32.71169,-117.15332,Entire home/apt,150.0,2.0,10.0,2018-11-07,1.0,,
24804922,Charming 2 bed/2 bath condo in South Park,92104,32.72881,-117.12857,Entire home/apt,150.0,2.0,4.0,2018-08-05,2.0,,
25158163,San Diego Two Bedroom Suite,92117,32.83337,-117.22828,Entire home/apt,150.0,2.0,6.0,2019-01-13,2.0,,
25323342,1 BLOCK TO BEACH! Steps to Belmont Park 1 BDRM Apt,92109,32.77347,-117.25101,Entire home/apt,150.0,2.0,13.0,2019-07-11,4.0,,
25454131,21-8: Downtown Adjacent Apart w/views from balcony,92102,32.70796,-117.14403,Entire home/apt,100.0,3.0,53.0,2019-08-10,3.0,,
26668940,Private 2Bdr Guest House close to La Jolla Beach,92122,32.8554,-117.21607,Entire home/apt,150.0,2.0,61.0,2019-08-16,1.0,,
26786306,The BatCave,92102,32.71753,-117.13,Entire home/apt,100.0,3.0,0.0,,1.0,,
26844134,Downtown One Bedroom Apartment!!!,92101,32.70973,-117.15155,Entire home/apt,150.0,2.0,3.0,2018-08-12,1.0,,
26922001,BEAUTIFUL DOWNTOWN APARTMENT WITH VIEW OF 5th AVE,92101,32.7134,-117.16076,Entire home/apt,300.0,1.0,2.0,2018-08-25,1.0,,
28564580,Brand New Modern North Park View Apartment,92104,32.74598,-117.14033,Entire home/apt,100.0,3.0,25.0,2019-08-13,1.0,,
28984469,Cozy apartment in San Diego!,92111,32.81164,-117.17678,Entire home/apt,100.0,3.0,0.0,,1.0,,
29990684,Warm cozy 2bed 2bth 8 Min drive to the beach.,92130,32.93359,-117.22536,Entire home/apt,100.0,3.0,0.0,,1.0,,
30350360,Adorable Mission Hills duplex w/view - sleeps 4,92103,32.74526,-117.17733,Entire home/apt,150.0,2.0,2.0,2019-05-26,12.0,,
31231616,"Beautiful 1 BR next to Balboa Park, Sleeps 4!",92101,32.71883,-117.15389,Entire home/apt,150.0,2.0,0.0,,9.0,,
31542150,Cozy private cottage near downtown San Diego,92102,32.71012,-117.13594,Entire home/apt,300.0,1.0,3.0,2019-07-21,1.0,,
32468033,High end design & designer selection one bedroom.,92122,32.86771,-117.22622,Entire home/apt,100.0,3.0,11.0,2019-08-11,4.0,,
34387948,"305 Amazing loft, amazing location near Downtown/Parking",92101,32.72023,-117.16313,Entire home/apt,300.0,1.0,11.0,2019-07-21,45.0,,
35196593,303 Modern and bright Downtown loft apt/Parking,92101,32.72039,-117.16225,Entire home/apt,300.0,1.0,7.0,2019-07-28,45.0,,
35203329,"Wifi, Hulu, Coffee, Murphy bed, Historic Building,",92101,32.7197,-117.1598,Entire home/apt,150.0,2.0,0.0,,1.0,,
36037305,Charming New Home~Steps to Windansea Beach,92037,32.83136,-117.27877,Entire home/apt,150.0,2.0,4.0,2019-08-04,2.0,,
36147570,Comfy Central Condo - trolley steps from your door,92108,32.77403,-117.14263,Entire home/apt,300.0,1.0,1.0,2019-07-15,1.0,,
36581362,Cozy Studio in PB one block from Mission Bay,92109,32.78877,-117.2384,Entire home/apt,150.0,2.0,3.0,2019-08-04,0.0,,
36851473,Beautiful oasis!!   New Listing -- AUGUST SALE,91910,32.62987,-117.02862,Private room,150.0,2.0,0.0,,1.0,,
37629606,Clean and cozy Beach Pad,92109,32.77739,-117.25164,Entire home/apt,150.0,2.0,1.0,2019-08-14,0.0,,
4891637,"SAN DIEGO, CA STUDIO SLEEPS 4, NICE",92103,32.73879,-117.16029,Entire home/apt,299.0,1.0,0.0,,403.0,,
35263719,Enjoy our Beautiful Centric Apartment in San Diego,92123,32.80838,-117.14268,Entire home/apt,299.0,1.0,1.0,2019-06-20,1.0,,
1286742,Mission Beach 2bed/1.5 BA 50 ft to the sand!  #3,92109,32.76851,-117.25108,Entire home/apt,149.0,2.0,73.0,2019-08-03,11.0,,
1456924,Mission Beach 2BR/1.5 Bath # 4 50 ft to the sand!,92109,32.76722,-117.25246,Entire home/apt,149.0,2.0,68.0,2019-08-01,11.0,,
13234391,Adorable Loft w/ Yard in Heart of North Park,92104,32.74768,-117.13456,Entire home/apt,149.0,2.0,97.0,2019-08-11,7.0,,
13242164,Home Away from Home in the Gaslamp with parking,92101,32.71372,-117.16039,Entire home/apt,149.0,2.0,100.0,2019-07-26,1.0,,
13574215,BEAUTIFUL TRANQUIL TREETOP FLAT/CENTRALLY LOCATED,92116,32.77065,-117.12027,Entire home/apt,149.0,2.0,25.0,2019-08-03,3.0,,
17530296,"Bright Apartment, Prime Location for Touring SD!",92107,32.74724,-117.23378,Entire home/apt,149.0,2.0,44.0,2019-07-14,1.0,,
18551022,Oceanfront Pacific Beach Getaway & Spa,92109,32.79843,-117.2569,Entire home/apt,149.0,2.0,99.0,2019-08-02,1.0,,
19057785,❤️ Crown Riviera Beach Retreat  ❤️,92109,32.79383,-117.24276,Entire home/apt,149.0,2.0,119.0,2019-08-10,3.0,,
19872646,PERFECT LOCATION IN PACIFIC BEACH!!,92109,32.78779,-117.24016,Entire home/apt,149.0,2.0,2.0,2017-07-19,1.0,,
20213638,True  ❤️  blue Penthouse suite steps to beach  ❤️,92109,32.79074,-117.24218,Entire home/apt,149.0,2.0,101.0,2019-08-07,3.0,,
24513659,Mission Beach Studio - Steps to Sand,92109,32.78672,-117.25427,Entire home/apt,149.0,2.0,98.0,2019-08-11,5.0,,
27700783,Little Italy Bungalows - 437,92101,32.72294,-117.16812,Entire home/apt,149.0,2.0,52.0,2019-08-07,3.0,,
32166846,* Tropical Getaway Beach Vacation Rental + Bikes!,92109,32.78127,-117.25256,Entire home/apt,149.0,2.0,24.0,2019-08-03,25.0,,
32271162,Luxury 2BR Ocean Views & Free Parking,92101,32.71941,-117.16268,Entire home/apt,149.0,2.0,7.0,2019-07-14,1.0,,
32361480,* Endless Summer Villa  Steps to the Beach + Bikes,92109,32.78098,-117.25167,Entire home/apt,149.0,2.0,25.0,2019-08-07,25.0,,
33589561,"WALK TO HILLCREST,BALBOA PARK & ZOO! COTTAGE HOUSE",92103,32.74337,-117.1647,Entire home/apt,149.0,2.0,12.0,2019-07-15,2.0,,
33719604,Luxe Loft—the heart of downtown San Diego.,92101,32.71304,-117.15529,Entire home/apt,149.0,2.0,8.0,2019-08-15,3.0,,
35463072,NEW Modern and Homey Studio - Edge of Little Italy,92101,32.72703,-117.16367,Entire home/apt,149.0,2.0,5.0,2019-08-11,1.0,,
37184121,CALIFORNIA BUNGALOW HOUSE GREAT LOCATION,92116,32.7697,-117.12088,Entire home/apt,149.0,2.0,1.0,2019-08-06,3.0,,
182428,Adorable South Mission Studio 5- 1block to Ocean,92109,32.76474,-117.2516,Entire home/apt,99.0,3.0,3.0,2016-03-24,25.0,,
1742633,Adorable  South Mission Studio 8- Sleeps 3,92109,32.76441,-117.25071,Entire home/apt,99.0,3.0,2.0,2018-05-01,25.0,,
3303184,Adorable South Mission Studio 6- Sleeps 3-4,92109,32.763,-117.2506,Entire home/apt,99.0,3.0,5.0,2019-06-09,25.0,,
3303256,Adorable South Mission Studio 1- Sleeps 3,92109,32.76473,-117.2523,Entire home/apt,99.0,3.0,9.0,2019-07-27,25.0,,
3310803,Adorable South Mission Beach  Studios2- Sleeps 3-4,92109,32.76441,-117.25119,Entire home/apt,99.0,3.0,9.0,2019-07-24,25.0,,
7473119,North Park Cozy & Quiet One-Bedroom Craftsman,92104,32.74436,-117.13633,Entire home/apt,99.0,3.0,33.0,2019-08-13,3.0,,
13548671,Pacific Beach Cottage 4 Parking AC Wifi Cable BBQ,92109,32.79633,-117.24391,Entire home/apt,99.0,3.0,90.0,2019-07-20,188.0,,
13561077,Pacific Beach Cottage 1 Parking AC Wifi Cable BBQ,92109,32.79554,-117.24358,Entire home/apt,99.0,3.0,111.0,2019-08-11,188.0,,
19508648,Modern comfort in a great location!,92110,32.77078,-117.20083,Entire home/apt,99.0,3.0,79.0,2019-08-03,3.0,,
21320936,San Diego Surf Camp #2 - 1/2 Block to the Pacific!,92107,32.74478,-117.25269,Entire home/apt,99.0,3.0,77.0,2019-08-11,18.0,,
22411059,Old Town with large private patio,92110,32.7542,-117.19373,Entire home/apt,99.0,3.0,26.0,2019-05-13,7.0,,
25919425,Open & inviting loft in South Park San Diego,92104,32.72698,-117.12589,Entire home/apt,99.0,3.0,15.0,2019-03-11,2.0,,
31442311,Bohemian Style Loft in Mission Beach!!,92109,32.77361,-117.24994,Entire home/apt,99.0,3.0,16.0,2019-06-21,47.0,,
31695120,*Deluxe Master Studio* Private Entrance & Patio,92104,32.74577,-117.13999,Entire home/apt,99.0,3.0,33.0,2019-08-10,3.0,,
32954318,"Across from 33 acre park, golf, tennis",92115,32.75432,-117.08522,Entire home/apt,99.0,3.0,0.0,,4.0,,
6516536,San Diego 1BR Beach Home (808),92109,32.80172,-117.25763,Entire home/apt,148.0,2.0,121.0,2019-07-30,14.0,,
36741461,David's Hillcrest Hideaway,92103,32.7487,-117.1679,Entire home/apt,148.0,2.0,1.0,2019-07-20,0.0,,
14858330,Single Family Beach Cottage- Large Front Deck W/ Bbq!,92037,32.82872,-117.2777,Entire home/apt,295.0,1.0,12.0,2018-09-13,168.0,,
21409812,"NEW REMODEL! Chic Beach Studio, walk to everything! Patio with ocean views!",92109,32.7869,-117.25426,Entire home/apt,295.0,1.0,3.0,2019-02-18,168.0,,
27406640,OB Central,92107,32.74946,-117.25126,Entire home/apt,295.0,1.0,20.0,2019-06-17,53.0,,
29964373,Cozy & roomy apartment right at downtown San Diego,92101,32.71454,-117.16028,Entire home/apt,98.0,3.0,1.0,2018-12-31,2.0,,
33555438,Comfortable & Beachy~2 King Rooms/Walk in Shower,92107,32.75068,-117.23251,Entire home/apt,147.0,2.0,11.0,2019-07-30,5.0,,
22956999,Beautiful and Clean apartment near everything.,92101,32.70949,-117.15536,Entire home/apt,146.0,2.0,68.0,2019-07-21,5.0,,
30737020,"Studio, only a 14min walk to convention center!",92101,32.71395,-117.16051,Entire home/apt,97.0,3.0,0.0,,54.0,,
2017380,Inviting 2br/1ba apt.   15 mins to comic-con!!!,92103,32.74391,-117.14607,Entire home/apt,145.0,2.0,20.0,2018-07-03,1.0,,
7205296,Comic Con Motor Home w/ driver,92101,32.70753,-117.16323,Private room,290.0,1.0,0.0,,1.0,,
14576508,Charming 2BR home in Hillcrest,92103,32.74884,-117.15643,Entire home/apt,145.0,2.0,156.0,2019-08-11,1.0,,
16794363,Stunning Sunsets & Pano Ocean Views SD Beach House,92107,32.74154,-117.24532,Entire home/apt,145.0,2.0,97.0,2019-07-30,1.0,,
18872942,Pearl 2 Cottage in La Jolla Village,92037,32.8401,-117.273,Entire home/apt,145.0,2.0,135.0,2019-08-13,2.0,,
23524361,"Penthouse condo, Views, Steps to Beach Parking",92109,32.78486,-117.25369,Entire home/apt,145.0,2.0,79.0,2019-08-03,2.0,,
1526508,2 Bedrooms *REMODELED* Sleeps 2-4!,92101,32.72214,-117.16964,Private room,289.0,1.0,6.0,2014-08-04,4.0,,
32070456,Spacious UTC Suite Near La Jolla beach and UCSD,92122,32.85413,-117.20093,Entire home/apt,96.0,3.0,3.0,2019-07-16,16.0,,
13241108,Modern&cosy in Gaslamp with parking.,92101,32.71247,-117.15866,Entire home/apt,143.0,2.0,17.0,2019-07-23,1.0,,
17975506,"25% OFF SEP - Walk to Beach, Great Family Home+Large Outdoor Areas",92109,32.80553,-117.25725,Entire home/apt,286.0,1.0,3.0,2019-07-15,403.0,,
9952477,1br/1ba Rancho Bernardo Condo,92127,33.00413,-117.09069,Entire home/apt,95.0,3.0,80.0,2019-07-31,2.0,,
29035362,"Rare Point Loma Home, Great Views & Location",92106,32.72235,-117.24005,Entire home/apt,95.0,3.0,20.0,2019-08-05,1.0,,
29159579,Quiet and private 2bd Townhome in Eastlake,91915,32.6364,-116.96973,Entire home/apt,95.0,3.0,8.0,2019-08-05,2.0,,
32195207,"#12 Sunny, street view, Best location.",92103,32.74249,-117.16071,Entire home/apt,95.0,3.0,12.0,2019-08-04,6.0,,
21128951,Cute condo with back patio!,92109,32.79984,-117.25426,Entire home/apt,94.0,3.0,0.0,,1.0,,
23024928,Sonder | Eitol Towers | Beautiful 2BR + Terrace,92103,32.74817,-117.1499,Entire home/apt,141.0,2.0,31.0,2019-07-07,1136.0,,
1614216,Clean 2BD/w Parking San Diego CA.,92103,32.75368,-117.15016,Entire home/apt,280.0,1.0,20.0,2017-06-17,1.0,,
7157387,Cute Craftsman in Normal Heights,92116,32.7686,-117.12034,Entire home/apt,140.0,2.0,7.0,2017-08-06,1.0,,
14141536,Central location independent 2br/1ba guest cottage,92103,32.73665,-117.1698,Entire home/apt,140.0,2.0,5.0,2016-11-16,1.0,,
16665071,Vintage Bungalow Near Balboa Park Alcazar Court,92103,32.74665,-117.16271,Entire home/apt,140.0,2.0,149.0,2019-08-07,6.0,,
16667568,Vintage Spanish Revival Home - Alcazar Court,92103,32.74636,-117.1626,Entire home/apt,140.0,2.0,128.0,2019-08-12,6.0,,
16832249,Spanish Revival 1920s Bungalow with Outdoor Patio,92103,32.74687,-117.16197,Entire home/apt,140.0,2.0,118.0,2019-08-13,6.0,,
17448165,Entire home in Pacific Beach,92109,32.80334,-117.24067,Entire home/apt,140.0,2.0,27.0,2019-07-31,1.0,,
18138040,IDEAL location La Jolla  Beaches  &entertainment,92037,32.86097,-117.23308,Entire home/apt,140.0,2.0,12.0,2019-06-02,1.0,,
19732921,Adorable North Park Cottage with Private Yard,92104,32.74852,-117.13397,Entire home/apt,140.0,2.0,18.0,2019-07-07,7.0,,
19900833,Sonder | The Earnest | Bold 2BR + Balcony,92104,32.75497,-117.13078,Entire home/apt,140.0,2.0,39.0,2019-07-17,1136.0,,
25167241,Modern living at the Beach!,92107,32.74777,-117.24261,Entire home/apt,140.0,2.0,65.0,2019-08-13,3.0,,
27836321,San Diego Sunset Escape,92110,32.74774,-117.18984,Entire home/apt,140.0,2.0,3.0,2018-12-28,1.0,,
3994720,San Diego Inn at Park studio unit,92103,32.73744,-117.1596,Entire home/apt,279.0,1.0,1.0,2018-02-18,131.0,,
27368419,Luz de Luna | 50' of Luxury and Ocean Zen,92101,32.72443,-117.19118,Entire home/apt,279.0,1.0,41.0,2019-08-03,2.0,,
495832,Perfect Pacific Beach Bungalow -Includes Parking!,92109,32.80427,-117.24335,Entire home/apt,139.0,2.0,210.0,2019-08-12,1.0,,
914317,Amazing Cottage at the Beach in OB!,92107,32.75078,-117.25053,Entire home/apt,139.0,2.0,440.0,2019-08-10,8.0,,
9695951,Pacific Ocean Breeze Court II,92109,32.77452,-117.25182,Entire home/apt,139.0,2.0,79.0,2019-07-23,3.0,,
10052841,Summer Breezy Beach Pad w/Construction Discount!,92107,32.7456,-117.24888,Entire home/apt,139.0,2.0,188.0,2019-08-03,3.0,,
13420018,SDSU Bright & Calm 2bed/2bath w AC and Parking,92115,32.74668,-117.06682,Entire home/apt,139.0,2.0,57.0,2019-08-04,20.0,,
28167916,Charming Bankers Hill Apartment,92101,32.72752,-117.16331,Entire home/apt,139.0,2.0,27.0,2019-07-30,20.0,,
28465507,"HEART of GASLAMP, VIEWS - Petco park, Convention..",92101,32.71045,-117.16085,Entire home/apt,139.0,2.0,11.0,2019-07-18,11.0,,
32430481,"Crown Point Cottage Studio w/ AC, Bikes. Close2Bay",92109,32.78681,-117.23842,Entire home/apt,139.0,2.0,32.0,2019-08-12,2.0,,
36564651,Bungalow on the Point,92110,32.74839,-117.21063,Private room,139.0,2.0,2.0,2019-08-11,4.0,,
11364313,Vintage classic home in Gaslamp with Parking,92101,32.71373,-117.16021,Entire home/apt,138.0,2.0,165.0,2019-08-01,1.0,,
18840972,Pearl 1 Cottage: In the Heart of La Jolla Village,92037,32.84061,-117.27422,Entire home/apt,138.0,2.0,120.0,2019-08-04,2.0,,
20542088,Exclusive Marina District Suite - Views of Harbor,92101,32.72222,-117.16778,Entire home/apt,138.0,2.0,107.0,2019-08-04,11.0,,
606508,"condos in San Diego, CA",92101,32.71878,-117.15331,Entire home/apt,275.0,1.0,1.0,2015-06-10,131.0,,
960655,Private Room and Private Bath in Peaceful Condo,92104,32.74881,-117.13264,Private room,55.0,5.0,7.0,2014-07-29,0.0,,
14372819,*REMODELED* BAYFRONT High-End Condo in Bayfront Complex w/ Water Views,92109,32.78334,-117.25185,Entire home/apt,275.0,1.0,3.0,2018-05-02,168.0,,
19735346,Mid-Century Modern w/Pool Above Old Town,92103,32.75037,-117.18631,Private room,275.0,1.0,0.0,,1.0,,
34308367,Large 1 Bedroom - Sleeps 4,92103,32.73271,-117.17269,Private room,275.0,1.0,2.0,2019-07-21,1.0,,
5488592,Cottage wind n sea Guest Studio,92037,32.82992,-117.27408,Entire home/apt,137.0,2.0,53.0,2019-07-22,10.0,,
13783163,The Hideaway,92103,32.74296,-117.15001,Entire home/apt,137.0,2.0,152.0,2019-08-02,4.0,,
26474750,Quaint Beach house,92107,32.7468,-117.23687,Entire home/apt,137.0,2.0,7.0,2019-08-14,1.0,,
13398876,Newly Remodeled Casita in the Heart of North Park!,92104,32.75153,-117.12626,Entire home/apt,91.0,3.0,209.0,2019-08-16,2.0,,
25726641,MODERN LOFT-WALK TO LITTLE ITALY EATERIES & PUBS,92103,32.73478,-117.17448,Private room,91.0,3.0,61.0,2019-08-10,2.0,,
9139199,1bed1b apt in Gaslamp/parking walk to convention.,92101,32.71017,-117.15911,Entire home/apt,136.0,2.0,166.0,2019-07-30,2.0,,
12816284,Treetop Flat in Central San Diego,92115,32.75769,-117.08134,Entire home/apt,90.0,3.0,41.0,2019-07-29,5.0,,
13643050,Pacific Beach Cottage Blocks from Beaches/La Jolla,92109,32.80692,-117.25753,Entire home/apt,135.0,2.0,80.0,2019-07-31,5.0,,
15100417,North Park Hidden Gem,92104,32.75245,-117.12733,Entire home/apt,90.0,3.0,77.0,2019-08-14,1.0,,
16972806,"La Jolla Cottage at Windansea Beach with private patio, pet friendly and A/C",92037,32.8281,-117.27619,Entire home/apt,270.0,1.0,25.0,2019-05-28,53.0,,
17286511,North Park Home-Sweet-Home 1bedroom,92104,32.75122,-117.13079,Entire home/apt,90.0,3.0,3.0,2018-05-28,1.0,,
18826729,Casita Felicidad is Steps to Old Town & trolley,92110,32.75442,-117.19673,Entire home/apt,135.0,2.0,54.0,2019-08-05,1.0,,
20542171,San Diego 2 Bedroom Condo Near All Attractions,92117,32.81595,-117.21674,Entire home/apt,90.0,3.0,0.0,,1.0,,
21517611,Couples beach retreat with spa and steps to beach,92109,32.78392,-117.2513,Entire home/apt,135.0,2.0,21.0,2019-04-02,5.0,,
21594416,Spacious Studio + Steps to Convention Center!,92101,32.70838,-117.1535,Entire home/apt,135.0,2.0,62.0,2019-07-14,3.0,,
23210457,GREAT Apt Downtown San Diego few min from Gaslamp,92101,32.71047,-117.15472,Entire home/apt,135.0,2.0,73.0,2019-07-31,11.0,,
24544847,1BR GREAT VIEW OF MARINA - Walk to all attractions,92101,32.71433,-117.16956,Entire home/apt,135.0,2.0,58.0,2019-08-02,1.0,,
31253910,Goodbye hotel rooms!  Excellent 1 bed/1 bath home.,92102,32.7134,-117.13914,Entire home/apt,135.0,2.0,27.0,2019-08-06,1.0,,
32234858,Elegant & Comfy~Little Vacation Paradise Apartment,92116,32.75925,-117.13123,Entire home/apt,135.0,2.0,31.0,2019-08-09,1.0,,
32313554,An adorable house.BEST LOCATION IN SAN DIEGO!,92113,32.70437,-117.13825,Entire home/apt,135.0,2.0,21.0,2019-08-14,1.0,,
33742276,Urban Oasis House,92105,32.75399,-117.10651,Entire home/apt,135.0,2.0,11.0,2019-07-28,3.0,,
17975352,"25% OFF SEP - Beach Condo, Steps to Ocean & Walk to All",92037,32.84272,-117.27973,Entire home/apt,268.0,1.0,5.0,2018-08-26,403.0,,
23038931,Sonder | Eitol Towers | Artsy 2BR + Terrace,92103,32.74976,-117.14956,Entire home/apt,134.0,2.0,18.0,2019-07-15,1136.0,,
176588,Mission Bay Cottage - SAN DIEGO,92110,32.77246,-117.20233,Entire home/apt,89.0,3.0,162.0,2019-08-17,1.0,,
21295496,Modern Studio w/ Stunning Views of S.D. Bay,92103,32.73647,-117.1746,Entire home/apt,89.0,3.0,40.0,2019-08-04,2.0,,
21395100,Steps from Comic-Con ✔ Gaslamp 1 Bedroom,92101,32.70699,-117.15926,Entire home/apt,267.0,1.0,16.0,2019-06-19,20.0,,
35696480,Emerald Beach House,92109,32.80535,-117.23079,Entire home/apt,89.0,3.0,2.0,2019-06-23,16.0,,
5268227,One Bunk Barrio,92113,32.69634,-117.13847,Entire home/apt,133.0,2.0,243.0,2019-07-31,16.0,,
1374898,On park. 1 bed apt.has air & parking.+kitchen+w&d,92116,32.76372,-117.14565,Entire home/apt,132.0,2.0,292.0,2019-08-05,3.0,,
31932750,Green Door Cottage by the Sea 3 blocks to beach!,92107,32.75017,-117.24337,Entire home/apt,132.0,2.0,40.0,2019-08-06,2.0,,
3251105,Rustic Beach Bungalow F-2,92109,32.7731,-117.25216,Entire home/apt,87.0,3.0,12.0,2019-07-04,42.0,,
10163102,Luxury Mission Valley Condominium,92108,32.78316,-117.11085,Entire home/apt,87.0,3.0,158.0,2019-07-28,3.0,,
5287279,Cozy 1BD with Parking included,92101,32.71693,-117.16222,Entire home/apt,130.0,2.0,26.0,2016-07-24,1.0,,
22077591,15 minutes from Downtown!  Parking!  In the 'hood.,92105,32.74735,-117.08788,Entire home/apt,65.0,4.0,19.0,2019-08-06,1.0,,
23202472,Seaside St. Vacation Rental in Ocean Beach,92107,32.74784,-117.23879,Entire home/apt,130.0,2.0,33.0,2019-07-22,2.0,,
24330364,The Smith's Cottage By The Beach,92107,32.73985,-117.25206,Entire home/apt,260.0,1.0,14.0,2019-06-25,53.0,,
24493415,Modern Guest House with a View,92114,32.71271,-117.02803,Entire home/apt,130.0,2.0,88.0,2019-08-11,1.0,,
30368074,The Zen Dome,92119,32.79746,-117.01343,Entire home/apt,65.0,4.0,0.0,,2.0,,
31206682,Purple Door Oasis: Private House w/ Central Air!,92103,32.74901,-117.16577,Entire home/apt,130.0,2.0,5.0,2019-08-04,1.0,,
34206484,North PB Apartment: Orange Tree and Sunsets,92109,32.80565,-117.25254,Entire home/apt,130.0,2.0,22.0,2019-08-14,1.0,,
37632749,San Diego Private Vacation Rental,92119,32.79668,-117.00661,Entire home/apt,52.0,5.0,1.0,2019-08-15,0.0,,
15521846,City Center Hillcrest Bungalow,92103,32.75606,-117.14866,Entire home/apt,259.0,1.0,13.0,2019-07-21,8.0,,
479322,The Hipster,92102,32.71009,-117.14451,Entire home/apt,129.0,2.0,455.0,2019-08-11,2.0,,
7205779,2 Bedroom 2 bath University Heights,92116,32.7612,-117.1378,Entire home/apt,129.0,2.0,5.0,2016-08-15,2.0,,
10093217,Bungalow 1 block walk to Beach,92107,32.75226,-117.24979,Entire home/apt,129.0,2.0,50.0,2019-08-15,3.0,,
13347349,"Affordable-Cozy Apt. Sleeps 4,  1 Block from Beach",92037,32.82841,-117.2778,Entire home/apt,129.0,2.0,42.0,2019-06-13,11.0,,
13447222,Sleeps 4 - Cozy 1 Bedroom Apt. 1 Block from Beach!,92037,32.82799,-117.27822,Entire home/apt,129.0,2.0,51.0,2019-07-29,11.0,,
24355982,Entire 1X1 In the Center of Little Italy,92101,32.72401,-117.1687,Entire home/apt,129.0,2.0,86.0,2019-07-30,7.0,,
24562184,Sunny Studio with Two Beds by Little Italy Piazza,92101,32.72219,-117.16669,Entire home/apt,129.0,2.0,84.0,2019-08-02,7.0,,
28160123,Mid-Century Retreat in Hillcrest,92103,32.75176,-117.16428,Entire home/apt,129.0,2.0,29.0,2019-08-07,2.0,,
30288734,Point Loma Minute House: Minutes to Everything!,92106,32.73023,-117.22606,Entire home/apt,129.0,2.0,32.0,2019-08-03,1.0,,
31203104,1bed/1bath in Mission Valley San Diego,92108,32.76251,-117.15841,Entire home/apt,258.0,1.0,1.0,2019-07-07,8.0,,
32196449,Explore a Foodie Area from a Condo with a Balcony and Pool,92108,32.78317,-117.11237,Entire home/apt,129.0,2.0,20.0,2019-07-20,1.0,,
32670088,Mission Beach Cottage with Parking!,92109,32.78848,-117.25225,Entire home/apt,129.0,2.0,29.0,2019-08-11,20.0,,
35578192,Cozy ☀️ Colorful Fiesta Casita w/ balcony & garage,92109,32.80525,-117.24415,Entire home/apt,128.0,2.0,13.0,2019-08-17,1.0,,
35638874,Modern Comfy Private Loft in downtown SD w Parking,92101,32.71371,-117.15728,Entire home/apt,128.0,2.0,11.0,2019-08-13,2.0,,
8135319,1 Bedroom Near Gaslamp San Diego,92101,32.71858,-117.15318,Entire home/apt,255.0,1.0,2.0,2016-02-27,8.0,,
10921166,Private Suite with ensuite Jacuzzi Bathroom,92117,32.83456,-117.19025,Private room,85.0,3.0,76.0,2019-05-05,17.0,,
21712018,"1-Level Ground Floor Beach Condo, Updated- Walk to EVERYTHING!",92109,32.79685,-117.25633,Entire home/apt,255.0,1.0,4.0,2019-07-16,168.0,,
21714645,REMODELED Beach Condo in the HEART of Pacific Beach- Walk to All!,92109,32.79677,-117.25607,Entire home/apt,255.0,1.0,4.0,2018-07-29,168.0,,
23484139,Jeanne's Dream: Cozy Urban Cottage,92104,32.75503,-117.14106,Entire home/apt,85.0,3.0,45.0,2019-08-13,1.0,,
31321194,Cozy 1 Bedroom Apt in East Village,92101,32.71221,-117.15478,Entire home/apt,85.0,3.0,15.0,2019-07-30,1.0,,
17657222,Eclectic Home in North Park,92104,32.74007,-117.12474,Entire home/apt,127.0,2.0,180.0,2019-08-11,2.0,,
1646885,"Spacious apartment, old world charm",92103,32.74135,-117.17846,Entire home/apt,125.0,2.0,132.0,2019-07-13,2.0,,
3586138,Comic Con Weekend,92103,32.74971,-117.15769,Entire home/apt,250.0,1.0,2.0,2014-07-28,1.0,,
4558846,private entry 2 bedroom space,92107,32.74856,-117.24218,Entire home/apt,125.0,2.0,99.0,2019-07-28,2.0,,
4753438,Luxury Spanish Home-Heart of SD!,92102,32.7199,-117.12341,Entire home/apt,250.0,1.0,0.0,,1.0,,
5105009,San Diego - Mission Valley,92108,32.76267,-117.15936,Entire home/apt,250.0,1.0,3.0,2018-07-19,46.0,,
5500397,San Diego Hillcrest Duplex Unit 1,92103,32.74589,-117.15167,Entire home/apt,125.0,2.0,251.0,2019-08-15,14.0,,
8193234,"WOW! Beach House to Swim, Surf, & Bike",92109,32.79437,-117.24957,Entire home/apt,125.0,2.0,164.0,2019-08-07,37.0,,
8391655,"40 Steps to Sand, Entire condo, Reserved parking!",92109,32.785,-117.25289,Entire home/apt,125.0,2.0,139.0,2019-08-15,1.0,,
8860388,2 BR w/ Garden Patio,92109,32.80581,-117.23918,Entire home/apt,125.0,2.0,139.0,2019-08-04,6.0,,
8942998,Casa Lucía in Hillcrest,92103,32.74901,-117.14856,Entire home/apt,125.0,2.0,135.0,2019-08-07,2.0,,
