listing_id,name,host_id,neighbourhood,zip_code,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,data_year
4821056,Newer Unit! -- Amazing Ocean Views!,24826369,Mission Beach,92109,32.77249,-117.25225,Entire home/apt,245.0,3,34.0,2019-07-17,,,2024
9754585,La Jolla Shores Beach Cottage,27170631,La Jolla,92037,32.85436,-117.25342,Entire home/apt,245.0,3,129.0,2019-08-10,,,2024
5051544,PB 1 bedroom in a 3bedroom apartmen,26083226,Pacific Beach,92109,32.79749,-117.237,Private room,725.0,1,0.0,,,,2024
9319663,Del Mar Highlands townhouse,48372893,Carmel Valley,92130,32.95904,-117.23397,Entire home/apt,120.0,6,0.0,,,,2024
36768680,"Modern condo w/ a gas fireplace, furnished patio, & private fenced yard!",111815158,North City,92075,32.98336,-117.25654,Entire home/apt,118.0,6,0.0,,,,2024
36397354,Comfy downtown SD Loft walk to Convention Center,268391375,East Village,92101,32.71091,-117.15818,Entire home/apt,350.0,2,1.0,2019-07-28,,,2024
30742233,Private One Bedroom Mission Valley Apartment-#1,9328763,Mission Valley East,92108,32.76439,-117.1576,Entire home/apt,174.0,4,0.0,,,,2024
6203399,Quiet Clairemont house,32172045,North Clairemont,92117,32.83021,-117.19423,Entire home/apt,99.0,7,0.0,,,,2024
22420733,Roomy 2 bedroom with brand new kitchen and bath!,22464451,Normal Heights,92116,32.76013,-117.12488,Entire home/apt,138.0,5,9.0,2019-07-21,,,2024
20226564,La Jolla Wind n Sea 2 bedroom beach cottage/condo,35785656,La Jolla,92037,32.82336,-117.27608,Entire home/apt,168.0,4,7.0,2018-06-21,,,2024
18445423,All NEW Tiny House in Golden Hill -quiet w/parking,8875994,Golden Hill,92102,32.71663,-117.13734,Entire home/apt,95.0,7,24.0,2019-07-31,,,2024
14111103,"Bay View Beach Retreat, 1 bedroom w/Air Con!",8959661,Mission Beach,92109,32.78866,-117.25377,Entire home/apt,165.0,4,85.0,2019-08-11,,,2024
7896416,Bright beach friendly apartment,37808102,Ocean Beach,92107,32.74283,-117.24958,Entire home/apt,130.0,5,9.0,2017-07-23,,,2024
26923448,Little Italy Gem! 1bd two-story loft,202144262,Little Italy,92101,32.72772,-117.16875,Entire home/apt,325.0,2,5.0,2019-03-08,,,2024
35869035,Amazing condo in the heart of downtown San Diego,269792232,East Village,92101,32.71167,-117.15546,Entire home/apt,325.0,2,1.0,2019-07-20,,,2024
9429750,**SPECIAL** 1 BD in Carmel Mountain,38565184,Carmel Mountain,92128,32.9782,-117.07642,Entire home/apt,129.0,5,0.0,,,,2024
19066567,"Guest Studio, Ocean & Lagoon  Views, Walk to Beach",24836451,Del Mar Heights,92014,32.93165,-117.24806,Entire home/apt,157.0,4,7.0,2019-07-19,,,2024
31759190,Mid-Century Modern Studio in Industrial Building,152216039,East Village,92101,32.71509,-117.154,Entire home/apt,125.0,5,0.0,,,,2024
11655951,1920's Apartment Centrally Located,8875994,North Park,92116,32.76192,-117.12784,Entire home/apt,89.0,7,4.0,2019-03-17,,,2024
18332138,"quirky ""submarine"" basement apartment",8875994,Golden Hill,92102,32.71414,-117.14541,Entire home/apt,89.0,7,12.0,2019-05-23,,,2024
23355797,Cool Pad in Downtown SD by Petco Park and Gaslamp!,796593,East Village,92101,32.71036,-117.15505,Entire home/apt,87.0,7,3.0,2018-12-05,,,2024
519849,New Eco Luxury Guest House,2558457,Pacific Beach,92109,32.79123,-117.23557,Entire home/apt,200.0,3,91.0,2019-08-09,,,2024
3904150,"San Diego, BALBOA PARK RESORT",85132,East Village,92101,32.7194,-117.15327,Entire home/apt,300.0,2,0.0,,,,2024
6993549,Comicon Apt. - 1 bedroom/1 bath,36668468,Park West,92101,32.7266,-117.16379,Entire home/apt,300.0,2,0.0,,,,2024
7650526,Loft in the Middle of Gaslamp,6536782,East Village,92101,32.7092,-117.1584,Entire home/apt,200.0,3,17.0,2019-02-17,,,2024
13687449,Windansea Oceanview LaJolla  LABOR DAY DEAL NOW!,5744277,La Jolla,92037,32.82596,-117.2731,Entire home/apt,150.0,4,14.0,2019-05-17,,,2024
13766499,"1000 sqft Golden Hill 1-Br, Close to Everything",80744375,Golden Hill,92102,32.71781,-117.1422,Entire home/apt,150.0,4,3.0,2019-07-21,,,2024
14671584,Awesome  Beach Studio (2) w/Parking & A/C!,22246427,Mission Beach,92109,32.7597,-117.2518,Entire home/apt,150.0,4,138.0,2019-08-11,,,2024
19668064,Artsy Mission Valley Condo,62647085,Grantville,92108,32.7833,-117.11063,Entire home/apt,150.0,4,1.0,2017-07-23,,,2024
26847373,1 Bedroom with Additional Daybed Close to All,172399348,Bay Ho,92117,32.81522,-117.21743,Entire home/apt,150.0,4,5.0,2019-07-21,,,2024
33441481,Cozy 2BR 2BA in La Playa for 3 weeks,86588768,La Playa,92106,32.7189,-117.23399,Entire home/apt,150.0,4,0.0,,,,2024
35346930,Cozy Little Cottage Nestled in NorthPark/Hillcrest,31284911,North Park,92104,32.74533,-117.14416,Entire home/apt,300.0,2,0.0,,,,2024
35547403,Clean Rainbow Room by Trolley in Central Location,13976922,Grantville,92108,32.78509,-117.10758,Private room,120.0,5,3.0,2019-07-29,,,2024
35722538,Comic-Con 2019,268708184,Core-Columbia,92101,32.71823,-117.1565,Entire home/apt,600.0,1,0.0,,,,2024
35834810,One Bedroom apartment in Downtown San Diego,152409628,East Village,92101,32.71334,-117.15757,Entire home/apt,600.0,1,0.0,,,,2024
36455890,Master Bedroom in Bright North Park Condo,37000373,North Park,92116,32.75865,-117.13212,Private room,150.0,4,1.0,2019-07-21,,,2024
25479679,Modern Bungalow Beauty-prime SD location!,29777479,Hillcrest,92103,32.74628,-117.16366,Entire home/apt,189.0,3,0.0,,,,2024
26230624,Tranquil and Private City Retreat with View,78098355,Mission Hill,92110,32.74593,-117.18138,Entire home/apt,189.0,3,7.0,2019-07-22,,,2024
14727015,Cable St. Ocean Cottage/Private Rental,91683213,Ocean Beach,92107,32.74072,-117.25318,Entire home/apt,140.0,4,21.0,2019-08-12,,,2024
7072216,Perfect Little Italy/Downtown Spot!,37080012,Park West,92101,32.7265,-117.16278,Entire home/apt,275.0,2,4.0,2015-10-26,,,2024
13848717,Bankers Hill studio perfect for weekend getaway,30384562,Park West,92101,32.73045,-117.16811,Entire home/apt,275.0,2,0.0,,,,2024
26962117,O.B. Home with Ocean View Deck & BBQ,89530889,Point Loma Heights,92107,32.73703,-117.24816,Entire home/apt,275.0,2,2.0,2018-07-30,,,2024
31150731,Bright + Elegant Suite with Private Kitchenette | Walk to beach!,219450311,La Jolla,92037,32.84811,-117.27422,Entire home/apt,274.0,2,0.0,,,,2024
1696519,"Luxury Condo w/KING Bed, Work Space, AC & Parking!",8959661,Pacific Beach,92109,32.80188,-117.24087,Entire home/apt,135.0,4,211.0,2019-08-06,,,2024
2747722,Spacious Beach Studio w/Air Conditioning!!!,8959661,Mission Beach,92109,32.78327,-117.25184,Entire home/apt,135.0,4,251.0,2019-08-10,,,2024
4997312,"Bright, Sunny, Sterling Cottage",6215267,Normal Heights,92104,32.75746,-117.12196,Entire home/apt,90.0,6,89.0,2019-08-12,,,2024
26002109,Little Italy Apartment - Great Location!,165113423,Little Italy,92101,32.72171,-117.16781,Entire home/apt,180.0,3,4.0,2018-09-03,,,2024
5480096,Let the ☼ Shine In ☼ Ocean | Bay | Firework Views☼,11315693,Mission Beach,92109,32.78688,-117.2544,Entire home/apt,179.0,3,108.0,2019-07-31,,,2024
7735479,Spacious Bird Rock Beach Cottage,40656142,La Jolla,92037,32.81551,-117.26941,Entire home/apt,133.0,4,81.0,2019-07-21,,,2024
6094499,"La Jolla Studio, Ocean Views & Loft",28317398,La Jolla,92037,32.8131,-117.26974,Entire home/apt,132.0,4,136.0,2019-08-08,,,2024
992009,49 STEPS 2 - THE HEART of MISSION BEACH,22476,Mission Beach,92109,32.78553,-117.25448,Entire home/apt,175.0,3,68.0,2018-08-27,,,2024
19719153,Guesthouse Flat with Amazing View close to beach,5960670,Bay Ho,92117,32.82039,-117.21403,Entire home/apt,175.0,3,29.0,2019-07-25,,,2024
25298287,Spacious Ocean View Home,190822952,La Jolla,92037,32.81496,-117.26785,Entire home/apt,175.0,3,20.0,2018-11-20,,,2024
35232062,Ocean Beach Studio in Serene Setting,67253416,Ocean Beach,92107,32.74632,-117.24872,Entire home/apt,175.0,3,3.0,2019-07-01,,,2024
1671814,California (S)-San Diego-Balboa Park Studio Hotel,602654,East Village,92101,32.71846,-117.15378,Entire home/apt,173.0,3,7.0,2016-01-15,,,2024
15408937,#1 One nice Beach Condo by the shore,10537870,Mission Beach,92109,32.75974,-117.24892,Entire home/apt,259.0,2,148.0,2019-08-02,,,2024
18328781,Ocean Front Dog Mahal,68912498,Ocean Beach,92107,32.75378,-117.25097,Entire home/apt,170.0,3,103.0,2019-08-05,,,2024
29153435,Gaslamp Luxury Loft GREAT LOCATION,219680420,East Village,92101,32.71292,-117.15885,Entire home/apt,170.0,3,8.0,2019-07-12,,,2024
5480472,Comic-con! 1 bdrm Modern Condo,11512417,University Heights,92104,32.75174,-117.13951,Entire home/apt,500.0,1,0.0,,,,2024
6184448,Historic Gaslamp Loft Living,9558234,Gaslamp,92101,32.71427,-117.15944,Entire home/apt,250.0,2,42.0,2017-10-29,,,2024
6988621,Surfer's Hideaway -Old style MB! Family Friendly!,8959661,Mission Beach,92109,32.78251,-117.25141,Entire home/apt,125.0,4,113.0,2019-08-06,,,2024
9417860,2bedrooms with parking next to Convention Center,35590098,East Village,92101,32.71253,-117.15697,Entire home/apt,250.0,2,33.0,2019-07-31,,,2024
13938351,Large 1br in Downtown San Diego (Bankers Hill),1386451,Park West,92101,32.72765,-117.1603,Entire home/apt,250.0,2,0.0,,,,2024
13991390,7 minutes to Comic Con,45012184,North Park,92104,32.75391,-117.12489,Entire home/apt,250.0,2,1.0,2016-07-24,,,2024
19905080,"Clean, downtown condo",87634322,East Village,92101,32.71463,-117.15659,Entire home/apt,250.0,2,6.0,2017-09-07,,,2024
26472068,"Little Italy Loft near Waterfront, Gaslamp, Balboa",92563653,Little Italy,92101,32.72504,-117.168,Entire home/apt,250.0,2,12.0,2019-07-28,,,2024
26568116,Bright Beachside One Bedroom for Comic-Con,12877528,Ocean Beach,92107,32.74156,-117.25472,Entire home/apt,250.0,2,1.0,2018-07-22,,,2024
26919747,Little Italy 2 bed 2 bath with outdoor patio,91355708,Little Italy,92101,32.72709,-117.16923,Entire home/apt,250.0,2,1.0,2019-07-27,,,2024
27801497,North Pacific Beach private 1 bedroom guesthouse,209931721,Pacific Beach,92109,32.81143,-117.25308,Entire home/apt,125.0,4,27.0,2019-08-14,,,2024
32669475,"NEAR IT ALL: POTATO CHIP ROCK, BEACH, YOU NAME IT!",113511372,Rancho Bernardo,92128,33.01438,-117.0694,Private room,125.0,4,8.0,2019-08-10,,,2024
34115380,Gaslamp luxury studio,77134449,East Village,92101,32.71287,-117.15805,Entire home/apt,500.0,1,0.0,,,,2024
36602793,Comfy Loft downtown SD short walk to Convention,141048809,East Village,92101,32.71218,-117.15903,Entire home/apt,250.0,2,3.0,2019-08-11,,,2024
36757732,Downtown Loft,266390983,Core-Columbia,92101,32.71665,-117.15919,Entire home/apt,250.0,2,0.0,,,,2024
15756561,#4 DREAMY Supreme Ocean Condo,10537870,Mission Beach,92109,32.75952,-117.25037,Entire home/apt,249.0,2,148.0,2019-08-01,,,2024
19095931,Beautiful Craftsman in South Park,29644691,South Park,92102,32.72016,-117.12791,Entire home/apt,249.0,2,8.0,2018-07-15,,,2024
37466870,Charming & Bright La Jolla Shores Beach Retreat,29109139,La Jolla,92037,32.85421,-117.25538,Entire home/apt,249.0,2,1.0,2019-08-17,,,2024
4256683,SURFRIDER - PENTHOUSE - OCEAN VIEWS La Jolla,7108129,La Jolla,92037,32.82827,-117.27995,Entire home/apt,165.0,3,109.0,2019-07-25,,,2024
2303470,CANYON RETREAT 1 BEDROOM GUESTHOUSE. SEE REVIEWS!,10704914,Talmadge,92115,32.76571,-117.09396,Entire home/apt,123.0,4,185.0,2019-07-21,,,2024
32698736,Executive Living in La Jolla next to UCSD,4656446,University City,92122,32.87053,-117.22414,Entire home/apt,98.0,5,2.0,2019-07-22,,,2024
25228481,Breakfast At Tiffany's panoramic ocean views,153178482,La Jolla,92037,32.84205,-117.26235,Entire home/apt,243.0,2,28.0,2019-08-04,,,2024
34148718,Pacific island apartment,126493171,Point Loma Heights,92110,32.75478,-117.22742,Entire home/apt,69.0,7,13.0,2019-08-07,,,2024
14041579,La Jolla Spacious 2BR/1BA apt +Patio,13569226,Torrey Pines,92037,32.87415,-117.24531,Entire home/apt,160.0,3,71.0,2019-07-29,,,2024
31442878,"Private, Ocean View Suite, Steps to Sunset Cliffs",61816310,Sunset Cliffs,92107,32.72765,-117.25336,Entire home/apt,159.0,3,3.0,2019-07-21,,,2024
11496056,Private Poolside Guest House,60536896,Point Loma Heights,92107,32.73054,-117.24356,Entire home/apt,119.0,4,1.0,2018-02-07,,,2024
29487467,Slice of Little Italy -Beautiful Loft - Columbia 1,209953666,Little Italy,92101,32.72716,-117.17014,Entire home/apt,156.0,3,27.0,2019-08-05,,,2024
4371447,Guest Quarters - One Acre RB Estate,22694299,Rancho Bernardo,92128,33.04569,-117.05333,Entire home/apt,155.0,3,20.0,2017-12-13,,,2024
27930483,Bright and airy apartment across from Balboa Park!,11793275,Park West,92103,32.73647,-117.16146,Entire home/apt,116.0,4,1.0,2018-09-09,,,2024
9809493,Pacific Beach Charmer 2,50526077,Pacific Beach,92109,32.80061,-117.23206,Entire home/apt,152.0,3,8.0,2019-07-26,,,2024
9809502,PB Charmer 6,50526077,Pacific Beach,92109,32.80035,-117.23019,Entire home/apt,152.0,3,2.0,2019-01-14,,,2024
9809503,PB Charmer 7,50526077,Pacific Beach,92109,32.80167,-117.23002,Entire home/apt,152.0,3,2.0,2019-07-07,,,2024
9809505,PB Charmer 8,50526077,Pacific Beach,92109,32.80086,-117.22996,Entire home/apt,152.0,3,1.0,2018-07-07,,,2024
12562692,PB Charmer 1,50526077,Pacific Beach,92109,32.80234,-117.23061,Entire home/apt,152.0,3,3.0,2018-07-31,,,2024
24676778,"AFFORDABLE FUN IN PB! AC, PARKING, NEAR BEACH!",50526077,Pacific Beach,92109,32.80085,-117.23185,Entire home/apt,152.0,3,2.0,2019-01-01,,,2024
3329423,Mission Hills 1 bedroom Loft,544380,Hillcrest,92103,32.74355,-117.17084,Entire home/apt,225.0,2,4.0,2015-07-12,,,2024
7148697,"La Jolla apt near Scripps,UCSD,NOAA",13569226,Torrey Pines,92037,32.87372,-117.24418,Entire home/apt,150.0,3,18.0,2017-10-02,,,2024
10770704,Bedroom in Beach House with Great Views,3816836,Pacific Beach,92109,32.8092,-117.24713,Private room,150.0,3,2.0,2016-07-26,,,2024
14981837,Two rooms for rent /beautiful home great location,59102411,,91911,32.61281,-117.0419,Private room,225.0,2,4.0,2018-07-19,,,2024
15707344,Private One Bedroom Apartment GREAT LOCATION,83935316,Hillcrest,92103,32.74643,-117.16808,Entire home/apt,150.0,3,38.0,2019-07-20,,,2024
17864213,Stunning View! Del Mar Racetrack/Beach w TRC TV,61029343,Del Mar Heights,92014,32.96315,-117.25265,Entire home/apt,150.0,3,36.0,2019-07-28,,,2024
26757102,Comfy Condo in East Village Close to Everything!,72758848,East Village,92101,32.70932,-117.15408,Entire home/apt,225.0,2,7.0,2019-07-29,,,2024
31830925,Mission Beach cottage.,163102224,Mission Beach,92109,32.78485,-117.25371,Entire home/apt,150.0,3,17.0,2019-08-10,,,2024
35064008,La Jolla Village Villa,95769712,La Jolla,92037,32.8448,-117.27204,Private room,225.0,2,9.0,2019-08-04,,,2024
36352650,Perfect location for Comic-Con,586071,Sherman Heights,92102,32.7105,-117.14361,Entire home/apt,150.0,3,0.0,,,,2024
19212789,Casa De Balboa ( Balboa Park ),134454511,Park West,92101,32.72947,-117.16029,Entire home/apt,149.0,3,19.0,2019-08-05,,,2024
35293677,Amazing downtown skyline view!!!!,134454511,Park West,92101,32.72632,-117.15974,Entire home/apt,149.0,3,2.0,2019-06-25,,,2024
27494291,Tiny House Experience--Private and Brand New!!,7674611,Normal Heights,92116,32.75746,-117.12295,Entire home/apt,89.0,5,31.0,2019-07-29,,,2024
19699307,Cozy Apartment for Comic Con,37747710,Grant Hill,92102,32.70975,-117.13413,Entire home/apt,220.0,2,1.0,2017-07-23,,,2024
26425864,Studio located in little Italy/bankers Hill by San Diego airport,82953011,Park West,92101,32.72794,-117.16459,Entire home/apt,220.0,2,0.0,,,,2024
36771288,Bright Charming 1 Br walking distance to Balboa Pk,7400812,Park West,92103,32.73907,-117.1631,Entire home/apt,220.0,2,2.0,2019-07-28,,,2024
30914718,Bright and open condo in Golden Hill,4440879,Golden Hill,92102,32.71674,-117.13748,Entire home/apt,109.0,4,3.0,2019-07-01,,,2024
13041095,Beautiful studio in the heart of Hillcrest,29882720,University Heights,92103,32.75238,-117.15227,Entire home/apt,145.0,3,35.0,2019-07-15,,,2024
18688484,"Roof Deck, King Bed, Bikes, 4 Blocks to Beach,",129908841,Pacific Beach,92109,32.80351,-117.25011,Entire home/apt,145.0,3,102.0,2019-08-11,,,2024
28541190,North Park Studio - Close to all,191716324,Corridor,92104,32.75003,-117.1212,Entire home/apt,145.0,3,2.0,2019-07-25,,,2024
15783553,1 BD/BTH Private Rental-Comfy & Conviently Located,17920186,Point Loma Heights,92110,32.75519,-117.22645,Entire home/apt,85.0,5,0.0,,,,2024
35914600,Roomy Normal Heights Retreat,139713095,Normal Heights,92116,32.7572,-117.1134,Entire home/apt,141.0,3,4.0,2019-07-27,,,2024
5090644,Mission Hills Cottage,18693225,Midtown,92103,32.7446,-117.1736,Entire home/apt,140.0,3,26.0,2019-08-11,,,2024
35841494,Chic Loft Apartment in Downtown San Diego,269599867,East Village,92101,32.71347,-117.15272,Entire home/apt,210.0,2,5.0,2019-07-28,,,2024
25845334,La Jolla cottage - All you need,157220257,La Jolla,92037,32.82739,-117.27636,Entire home/apt,139.0,3,2.0,2018-08-06,,,2024
21848444,Charming 1bedroom North Park Bungalow,62008686,North Park,92104,32.74884,-117.13903,Entire home/apt,103.0,4,110.0,2019-07-11,,,2024
28585518,2 blocks from Beach!!! 1 bedroom apt in La Jolla!,74070181,La Jolla,00000,32.82861,-117.27679,Entire home/apt,137.0,3,6.0,2019-02-25,,,2024
12973867,Sunny & Baby-friendly North Park Bungalow,31156499,University Heights,92104,32.75397,-117.14368,Entire home/apt,135.0,3,30.0,2019-07-26,,,2024
789829,"A&C's Hillcrest, Heart of San Diego",4161886,University Heights,92103,32.75298,-117.1498,Private room,200.0,2,41.0,2016-11-14,,,2024
3688339,Comic Con Rental,18767119,East Village,92101,32.71086,-117.15235,Entire home/apt,400.0,1,0.0,,,,2024
19333195,1950's Hideaway,135435346,Ocean Beach,92107,32.75091,-117.23773,Entire home/apt,200.0,2,63.0,2019-07-28,,,2024
19858952,Holland's House,57465724,Cortez,92101,32.72228,-117.15734,Entire home/apt,200.0,2,17.0,2019-07-21,,,2024
25101091,Hip Bali-styled North Park Bungalow,62008686,North Park,92104,32.74874,-117.13575,Entire home/apt,100.0,4,97.0,2019-08-11,,,2024
25978466,Hip Modern North Park Bungalow,62008686,North Park,92104,32.75017,-117.13545,Entire home/apt,100.0,4,95.0,2019-08-17,,,2024
31715828,Urban Retreat North Park Bungalow,109682259,North Park,92104,32.748,-117.13533,Entire home/apt,100.0,4,52.0,2019-08-11,,,2024
36147238,*DOWNTOWN SAN DIEGO APT* (SUMMER SPECIAL PRICE),16779683,East Village,92101,32.71137,-117.14992,Entire home/apt,200.0,2,1.0,2019-07-21,,,2024
23704241,La Jolla Beach Cottage Private Patio+Sunset Deck,24429074,La Jolla,92037,32.83867,-117.2761,Entire home/apt,199.0,2,101.0,2019-08-12,,,2024
26719626,Luxury Loft in Downtown,198923500,East Village,92101,32.71271,-117.15763,Entire home/apt,199.0,2,2.0,2018-07-27,,,2024
28989256,The North Park Oasis,218252402,North Park,92116,32.76111,-117.13256,Entire home/apt,199.0,2,47.0,2019-08-11,,,2024
21366927,Casita of North Park,8039293,North Park,92104,32.74423,-117.12856,Entire home/apt,130.0,3,31.0,2019-08-12,,,2024
27206076,Newly Renovated Beach Bungalow!!,3406357,Ocean Beach,92107,32.75026,-117.24357,Entire home/apt,130.0,3,4.0,2019-07-07,,,2024
28197474,"Location, location, location!",31978294,Pacific Beach,92109,32.79931,-117.25477,Entire home/apt,195.0,2,12.0,2019-08-14,,,2024
33392550,Beachy Bliss! Studio in the Heart of Mission Beach,153527459,Mission Beach,92109,32.77638,-117.25202,Entire home/apt,130.0,3,15.0,2019-08-14,,,2024
1574834,Red Surf Cottage OB,3685210,Ocean Beach,92107,32.74884,-117.25145,Entire home/apt,129.0,3,182.0,2019-08-14,,,2024
22410258,Old Town San Diego - Great Location,6934650,Old Town,92110,32.75381,-117.19454,Entire home/apt,95.0,4,19.0,2019-08-05,,,2024
25973500,Hip Artist's North Park Bungalow,62008686,North Park,92104,32.74879,-117.13699,Entire home/apt,95.0,4,92.0,2019-08-15,,,2024
895236,Dreamy Pacific Beach Vacation Condo,5254756,Pacific Beach,92109,32.80157,-117.23616,Entire home/apt,126.0,3,28.0,2019-06-30,,,2024
18825925,Gaslamp Condos 1 BD,8534462,East Village,92101,32.71204,-117.15834,Entire home/apt,189.0,2,1.0,2017-06-22,,,2024
18896517,Gaslamp Condos 1 BD 1,8534462,East Village,92101,32.71263,-117.15803,Entire home/apt,189.0,2,3.0,2017-10-27,,,2024
18896522,Gaslamp Condos 1 BD 2,8534462,East Village,92101,32.71111,-117.15866,Entire home/apt,189.0,2,5.0,2019-07-05,,,2024
22206466,Gaslamp Condos 1 BD 1 F2,8534462,East Village,92101,32.71117,-117.15841,Entire home/apt,189.0,2,2.0,2019-02-16,,,2024
22206473,Gaslamp Condos 1 BD 2 F2,8534462,East Village,92101,32.71283,-117.15783,Entire home/apt,189.0,2,1.0,2018-04-07,,,2024
22208248,Gaslamp Condos 1 BD 2 F,8534462,East Village,92101,32.71196,-117.15831,Entire home/apt,189.0,2,3.0,2018-09-10,,,2024
22208257,Gaslamp Condos 1 BD F2,8534462,East Village,92101,32.7127,-117.15887,Entire home/apt,189.0,2,2.0,2019-02-23,,,2024
22209826,Gaslamp Condos 1 BD F,8534462,East Village,92101,32.71319,-117.15777,Entire home/apt,189.0,2,2.0,2019-01-02,,,2024
22209831,Gaslamp Condos 1 BD 1 F,8534462,East Village,92101,32.71151,-117.15916,Entire home/apt,189.0,2,2.0,2019-02-27,,,2024
19951574,Luxe 1 bedroom minutes from DTSD. Pet friendly!,141420574,Hillcrest,92103,32.74479,-117.17045,Entire home/apt,377.0,1,0.0,,,,2024
6871332,Cutest Airstream by the ocean,17523131,Pacific Beach,92109,32.80618,-117.25381,Entire home/apt,125.0,3,33.0,2019-07-29,,,2024
16180147,"Best in LA JOLLA, Coastal Cottage!!!",102929864,La Jolla,92037,32.8273,-117.24112,Entire home/apt,125.0,3,144.0,2019-08-03,,,2024
19860738,Relaxing Charmer in Point Loma,2788517,Point Loma Heights,92106,32.73328,-117.22892,Entire home/apt,125.0,3,7.0,2019-06-29,,,2024
27902672,Updated Guest House With City Views!,22012010,Pacific Beach,92109,32.80848,-117.23802,Entire home/apt,125.0,3,21.0,2019-07-20,,,2024
28698167,Chic Beach Living,61981808,Point Loma Heights,92110,32.75276,-117.22816,Entire home/apt,75.0,5,3.0,2018-11-04,,,2024
30371443,"Hillcrest Modern Mixed Use Urban Loft With Restaurant, Lounge & Courtyard",52013662,Hillcrest,92103,32.74737,-117.14968,Entire home/apt,125.0,3,12.0,2019-08-14,,,2024
32767011,Bay Park Furnished 1bd Guest House,231997888,Bay Park,92117,32.80316,-117.21303,Entire home/apt,125.0,3,1.0,2019-07-21,,,2024
10930375,Chic&clean condo walk to Gaslamp,36722174,East Village,92101,32.71129,-117.15846,Entire home/apt,187.0,2,136.0,2019-07-26,,,2024
17639134,Entire Carmel Valley 1BR Condo - 3 mi to Beach!!,119975921,Carmel Valley,92130,32.94747,-117.23231,Entire home/apt,185.0,2,21.0,2018-09-17,,,2024
27530499,South Park Gem Guesthouse,20811476,South Park,92104,32.72835,-117.12357,Entire home/apt,185.0,2,65.0,2019-07-12,,,2024
16674309,Convenient to Convention Center/Zoo/Gaslamp/Beach,17850692,Golden Hill,92102,32.71606,-117.13569,Entire home/apt,121.0,3,85.0,2019-07-28,,,2024
32381648,⭐Pacific Beach ⭐ 2 blocks Beach ⭐Location⭐1 bed,18081656,Pacific Beach,92109,32.79438,-117.25277,Entire home/apt,181.0,2,20.0,2019-08-10,,,2024
2575335,Sep private Masterbedroom/bath/Ocean view,11131047,La Jolla,92037,32.82997,-117.26706,Private room,120.0,3,95.0,2019-07-30,,,2024
2771788,Awesome North Park 1 bedroom Condo,2742651,North Park,92104,32.75684,-117.12794,Entire home/apt,120.0,3,142.0,2019-08-04,,,2024
13543992,"Open & airy, clean & bright, a North Park delight!",46475951,North Park,92104,32.7481,-117.13942,Entire home/apt,120.0,3,0.0,,,,2024
17481000,Hip Beach Studio steps from the Sea,2855121,Mission Beach,92109,32.78484,-117.25175,Entire home/apt,120.0,3,159.0,2019-08-01,,,2024
19785763,Home style comfort.  Clean and safe neighborhood.,19988290,University City,92122,32.86231,-117.22127,Private room,120.0,3,1.0,2017-07-23,,,2024
248857,Modern Downtown San Diego Loft,333136,East Village,92101,32.71383,-117.15606,Entire home/apt,179.0,2,30.0,2019-07-28,,,2024
22206479,Sixth ave Condos 1bd1 F2,8534462,East Village,92101,32.71152,-117.1575,Entire home/apt,179.0,2,3.0,2019-03-01,,,2024
22206753,Sixth ave Condos 1bd2 F2,8534462,East Village,92101,32.71275,-117.15759,Entire home/apt,179.0,2,0.0,,,,2024
22206762,Sixth ave Condos 1bd3 F2,8534462,East Village,92101,32.71123,-117.15828,Entire home/apt,179.0,2,1.0,2018-10-05,,,2024
22208051,Sixth ave Condos 1bd2 F,8534462,East Village,92101,32.71333,-117.15726,Entire home/apt,179.0,2,3.0,2019-03-03,,,2024
22208168,Sixth ave Condos 1bd1 F,8534462,East Village,92101,32.71111,-117.15878,Entire home/apt,179.0,2,2.0,2018-12-09,,,2024
22209734,Sixth ave Condos 1bd3 F,8534462,East Village,92101,32.713,-117.1574,Entire home/apt,179.0,2,0.0,,,,2024
23972058,Sixth ave Condos 1bd3 F2,8534462,East Village,92101,32.71102,-117.15844,Entire home/apt,179.0,2,3.0,2018-08-31,,,2024
23972267,Sixth ave Condos 1bd1 F2,8534462,East Village,92101,32.71178,-117.15811,Entire home/apt,179.0,2,5.0,2019-03-24,,,2024
23972332,Sixth ave Condos 1bd2 F2,8534462,East Village,92101,32.71083,-117.15874,Entire home/apt,179.0,2,3.0,2018-12-10,,,2024
7632922,Fun & Sun Full Apartment in Pacific Beach,28724499,Pacific Beach,92109,32.80016,-117.25206,Entire home/apt,119.0,3,4.0,2018-07-25,,,2024
13983252,Luxury Loft in Downtown San Diego,83337988,East Village,92101,32.71391,-117.15463,Entire home/apt,175.0,2,0.0,,,,2024
18911291,Dave's Garden Home With a View!,125069134,Roseville/Fleet Ridge,92106,32.72482,-117.23323,Entire home/apt,175.0,2,29.0,2019-01-21,,,2024
19950939,Studio Apt - located in heart of Comic Con action!,17175334,East Village,92101,32.71201,-117.15573,Entire home/apt,350.0,1,0.0,,,,2024
21630268,Private two bedrooms in Banker's Hill condo,28649539,Park West,92103,32.73402,-117.15972,Private room,175.0,2,0.0,,,,2024
31652751,San DIEGO PREMIUM,49170887,Park West,92103,32.73933,-117.16053,Entire home/apt,350.0,1,0.0,,,,2024
